CTUID,CTNAME,PRUID,PRNAME,CMAUID,CMAPUID,CMANAME,CMATYPE,LANDMIX,VC_EMPDEN,VC_POPDEN,AVGDA,SMLDA,POPDEN,EMPDEN,INTERDEN,PERC4INTER,SPRAWL
5350527.09,527.09,35,Ontario,535,35535,Toronto,B,0.683012424,0.730588918,0.60921697,0.128317392,15.46960814,4435.61591,2285.998244,49.35678026,23.68421053,-0.08407
5350591.02,591.02,35,Ontario,535,35535,Toronto,B,0.530765199,0.768146919,0.67829255,0.199664323,3.223451745,4195.374781,2449.945281,46.74512291,10.71428571,-0.1073
5550027.06,27.06,35,Ontario,555,35555,London,B,0.181929422,0.464644947,0.456784366,0.074415225,24.13962476,6524.202499,3871.8555,72.2298423,25.58139535,0.1487
5550027.07,27.07,35,Ontario,555,35555,London,B,0.576211199,0.560362434,0.675646093,0.386164206,6.166021248,1952.968856,899.8762574,24.60093366,22.80701754,-0.4742
5550044.06,44.06,35,Ontario,555,35555,London,B,0.299636393,0.357773001,0.358255395,0.1074431,12.2467245,7925.125026,3717.083743,60.49713761,19.23076923,0.1765
5220012,12,35,Ontario,522,35522,Belleville,B,0.55092478,0.346510709,0.382818941,0.09930324,7.010027341,5919.578562,2605.655151,86.4355815,16.50485437,0.001327
5220013,13,35,Ontario,522,35522,Belleville,B,3.78E-05,NA,NA,1.104377928,0,13.58230694,NA,0.90548713,0,-1.397
5220014,14,35,Ontario,522,35522,Belleville,B,0,NA,NA,0.903232004,0,37.64259885,NA,3.321405781,0,-1.313
5220015,15,35,Ontario,522,35522,Belleville,B,0.328639281,NA,NA,0.535778158,0,156.7813073,55.99332402,14.93155307,50,-1.131
5220200,200,35,Ontario,522,35522,Belleville,B,0.010771072,0.107807015,0.109207749,8.91067133,0,66.38108153,36.05227801,0.925856167,12.12121212,-1.262
4330201,201,24,Quebec / Québec,433,24433,Sherbrooke,B,0.017416636,0.990435917,1.039771492,10.95305778,0,50.70730119,24.83324797,2.172909198,9.243697479,-1.33
4620760,760,24,Quebec / Québec,462,24462,Montréal,B,0.150878257,1.366913614,1.370913327,3.464176505,0,217.3676771,126.0520837,5.901675165,14.67391304,-1.077
5050184,184,35,Ontario,505,35505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,0.372102998,0.896644062,0.937174084,0.565898414,0,1386.978421,744.1461236,28.46997043,15.86206897,-0.585
4620710.03,710.03,24,Quebec / Québec,462,24462,Montréal,B,0.255251663,0.245273521,0.191842824,0.122839708,0,7140.199333,3984.86783,124.5525593,9.150326797,0.1697
4620730.01,730.01,24,Quebec / Québec,462,24462,Montréal,B,0.596312258,0.270772048,0.287270971,0.46192299,0,4914.239057,2615.154529,93.9550551,13.3640553,-0.05237
6020100.06,100.06,46,Manitoba,602,46602,Winnipeg,B,0.538334891,0.684323081,0.525222426,0.260411461,3.292917141,4254.80506,2083.241647,38.40076769,17.5,-0.1443
6020100.07,100.07,46,Manitoba,602,46602,Winnipeg,B,0.143573407,0.425035233,0.24416713,0.060177598,10.10492214,9457.192252,4606.734609,99.70487731,24.07407407,0.3037
4210120.03,120.03,24,Quebec / Québec,421,24421,Québec,B,0.258901686,0.152365657,0.16511147,0.10576296,0,5554.874784,2875.92808,127.6439312,11.11111111,0.03282
4210835.03,835.03,24,Quebec / Québec,421,24421,Québec,B,0.137632191,1.111144149,1.096450344,2.75363539,0,332.9235248,186.1175964,7.444703855,6.707317073,-0.9898
4210820.01,820.01,24,Quebec / Québec,421,24421,Québec,B,0.315421486,0.465508543,0.407624232,0.109854394,13.59170661,4197.475337,1977.364888,125.4185402,7.258064516,-0.1235
4210800.01,800.01,24,Quebec / Québec,421,24421,Québec,B,0.526008503,0.432688274,0.36531185,0.313009135,3.618660583,1598.728636,866.5881282,35.67521019,20.89552239,-0.5049
4210800.02,800.02,24,Quebec / Québec,421,24421,Québec,B,0.398740652,0.307780198,0.29594708,0.113742144,0,4850.444897,2479.292117,106.3809738,14.87603306,-0.04804
4210041.07,41.07,24,Quebec / Québec,421,24421,Québec,B,0.460137615,0.377115271,0.342983737,0.084141319,10.59246908,6890.193906,3788.269612,157.4731682,3.773584906,0.1678
4620853.04,853.04,24,Quebec / Québec,462,24462,Montréal,B,0.379502204,0.580364229,0.546381858,0.575358203,0.911053373,1097.67368,612.1790226,20.27722315,3.80952381,-0.6466
5050190.02,190.02,35,Ontario,505,35505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,0.254818562,0.747974448,0.742702249,2.195111074,0,361.6622859,198.4207363,9.009921187,16.85393258,-0.9682
4620416.01,416.01,24,Quebec / Québec,462,24462,Montréal,B,0.359082771,0.494443504,0.432978507,0.037701717,65.70037878,11935.79591,5069.029374,285.8696798,23.71134021,0.4419
4620416.02,416.02,24,Quebec / Québec,462,24462,Montréal,B,0.53742502,0.435261609,0.419088165,0.103390591,7.967917123,7416.051995,3252.230171,103.9746449,32.55813953,0.1375
4620415.03,415.03,24,Quebec / Québec,462,24462,Montréal,B,0.429685502,0.343111191,0.341243579,0.014512564,100,41274.58082,17718.63713,167.342684,29.41176471,1.361
4620415.04,415.04,24,Quebec / Québec,462,24462,Montréal,B,0.253643995,0.427927684,0.513557133,0.027114275,72.38934482,25015.81587,10906.22133,210.7482382,40,0.9401
4620708.01,708.01,24,Quebec / Québec,462,24462,Montréal,B,0.416904308,0.441528699,0.428456679,0.053410025,39.82431479,9829.615258,4992.820448,199.7128179,22.91666667,0.3585
4622101,2101,24,Quebec / Québec,462,24462,Montréal,B,0.332640871,0.830185412,0.763801485,1.5634977,0,330.3490628,166.2938167,10.23346564,3.125,-0.9946
4622402,2402,24,Quebec / Québec,462,24462,Montréal,B,0.422425829,0.745655521,0.694990714,0.370234248,0,3136.752854,1647.605546,57.62117758,7.8125,-0.2723
8350200,200,48,Alberta,835,48835,Edmonton,B,0.463181032,0.346311775,0.207237176,1.339711052,0,488.1649659,255.652142,19.78038471,26.41509434,-0.8757
4620780,780,24,Quebec / Québec,462,24462,Montréal,B,0.353279749,0.341762019,0.414874784,0.084574254,7.383260665,5938.990783,2711.058079,155.4002139,35.86956522,0.0434
5680002,2,35,Ontario,568,35568,Barrie,B,0.615448737,1.436875979,1.465876932,1.063751867,1.247622284,386.0549433,198.981241,13.78767655,36.36363636,-0.9428
10110,110,10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1,10001,St. John's,B,0.140735677,0.646078185,0.567649344,4.787506199,0,162.8718518,77.54559149,4.543075057,20.68965517,-1.143
9330187.03,187.03,59,British Columbia / Colombie-Britannique,933,59933,Vancouver,B,0.176792969,0.336450875,0.329656223,0.090480448,4.856118335,7803.795461,3853.167966,88.41689205,32.95454545,0.2008
9330181.07,181.07,59,British Columbia / Colombie-Britannique,933,59933,Vancouver,B,0.277420227,0.335103654,0.303119589,0.10238408,0,4997.986873,2365.044039,83.71837308,20,-0.05064
9330185.05,185.05,59,British Columbia / Colombie-Britannique,933,59933,Vancouver,B,0.496288294,0.553455659,0.530889884,0.064295614,8.893106039,11554.0541,5453.326897,118.5928487,32.78688525,0.4151
4620735.02,735.02,24,Quebec / Québec,462,24462,Montréal,B,0.614816389,0.637346425,0.583326245,0.35495453,0.959400325,2429.888699,1374.823983,44.79446993,13.83647799,-0.3571
6020595.01,595.01,46,Manitoba,602,46602,Winnipeg,B,0.01375065,1.712851899,1.801534316,14.02440388,0,51.19647194,26.86874857,1.367745705,26.54028436,-1.343
9300033,33,59,British Columbia / Colombie-Britannique,930,59930,Chilliwack,K,0,NA,NA,1.359324188,0,148.6032558,44.13958092,8.092256502,0,-1.19
5550120.03,120.03,35,Ontario,555,35555,London,B,0.462555058,0.955312637,0.905308831,3.038945871,0,858.4555669,390.9250281,13.49152033,21.95121951,-0.752
5350528.1,528.1,35,Ontario,535,35535,Toronto,B,0.437174108,0.275689285,0.214890191,0.061732984,33.67777976,14356.99273,7402.849688,100.4325341,17.74193548,0.5937
4210846.03,846.03,24,Quebec / Québec,421,24421,Québec,B,0.087869723,1.174882295,1.094976861,2.745275017,0,151.6545085,79.53058692,4.613988249,5.263157895,-1.144
4210846.04,846.04,24,Quebec / Québec,421,24421,Québec,B,0.379510642,0.403421388,0.373283161,0.116984629,12.00400532,5368.226616,2991.846044,115.0710017,14.28571429,0.02314
9350155.01,155.01,59,British Columbia / Colombie-Britannique,935,59935,Victoria,B,0.337228217,0.222467004,0.18719231,4.955112631,0,149.6770552,88.46082137,4.574399888,5.882352941,-1.121
5370001.04,1.04,35,Ontario,537,35537,Hamilton,B,0.393366204,0.354765727,0.381412426,0.07698887,32.96122984,9099.439344,4416.222743,112.5703836,11.53846154,0.2858
5370001.05,1.05,35,Ontario,537,35537,Hamilton,B,0.41169107,0.42021052,0.318057951,0.126270971,10.24233407,8464.336605,3753.831915,96.61761469,19.67213115,0.2077
5370001.06,1.06,35,Ontario,537,35537,Hamilton,B,0.113338932,0.338083138,0.363090624,0.06684728,33.91191148,8628.290926,4429.665829,119.6757747,15.27777778,0.2808
5370085.01,85.01,35,Ontario,537,35537,Hamilton,B,0.421319191,0.575417486,0.474961605,0.130305548,2.914259959,4021.317662,2067.256575,52.76060863,9.090909091,-0.145
5370085.02,85.02,35,Ontario,537,35537,Hamilton,B,0.599045041,0.290255118,0.298562057,0.078415184,15.52610521,9249.909171,4860.1698,87.85146578,22.58064516,0.3084
5370085.03,85.03,35,Ontario,537,35537,Hamilton,B,0.605655985,1.577123378,1.509557169,0.817490672,0,1259.953214,645.2673016,32.72208591,28.97196262,-0.6257
5370001.07,1.07,35,Ontario,537,35537,Hamilton,B,0.337435742,0.327809267,0.301560096,0.038475286,46.87791623,12101.92439,5295.607181,149.446583,13.04347826,0.4364
5370084.03,84.03,35,Ontario,537,35537,Hamilton,B,0.61212266,0.351571323,0.266735829,0.097447239,0,5187.422507,2283.28686,87.22668904,8.823529412,-0.05207
5370084.04,84.04,35,Ontario,537,35537,Hamilton,B,0.506174929,0.781691362,0.694290858,0.33728529,0,1864.890108,889.4547415,40.51960489,31.70731707,-0.4771
5370026.06,26.06,35,Ontario,537,35537,Hamilton,B,0.620777198,0.572082605,0.67468765,0.059483486,15.61259606,11423.33856,5327.108764,100.8683316,2.083333333,0.3877
8350090.16,90.16,48,Alberta,835,48835,Edmonton,B,0.105442796,0.322122033,0.284687306,0.062247521,21.33371115,8155.612537,4484.78365,120.4867249,28.88888889,0.2681
9330140.02,140.02,59,British Columbia / Colombie-Britannique,933,59933,Vancouver,B,0.521627223,NA,0.859351312,0.855076867,1.631680372,784.6184553,407.1935886,13.39592485,11.9047619,-0.7353
9330001.01,1.01,59,British Columbia / Colombie-Britannique,933,59933,Vancouver,B,0.309859627,0.283194366,0.220977611,0.043664992,49.43128802,16013.33675,8028.297705,292.6320875,11.30434783,0.6725
9350156.01,156.01,59,British Columbia / Colombie-Britannique,935,59935,Victoria,B,0.10172171,1.648658277,1.650975731,2.504545131,0,208.2613699,96.2250578,4.950998824,9.677419355,-1.116
8350121.04,121.04,48,Alberta,835,48835,Edmonton,B,0.242305044,0.290092094,0.287096507,0.125283312,0,5377.14605,3033.125431,115.2942415,23.84615385,0.02858
6020590.02,590.02,46,Manitoba,602,46602,Winnipeg,B,0.005129777,0.748457818,0.732986346,26.09654419,0,19.21327193,10.21208012,0.747225374,49.23076923,-1.426
4620417.01,417.01,24,Quebec / Québec,462,24462,Montréal,B,0.601774595,0.479916378,0.458279009,0.037959738,78.55391113,18079.30585,7620.856441,233.3299256,24.19354839,0.7013
4620417.02,417.02,24,Quebec / Québec,462,24462,Montréal,B,0.58408991,0.525782849,0.505172129,0.02873381,52.83442018,19885.98111,7238.859069,125.2879454,27.77777778,0.6968
9350154.02,154.02,59,British Columbia / Colombie-Britannique,935,59935,Victoria,B,0.435321388,0.933382566,0.965446479,0.889455614,0,1446.577712,798.241069,32.04207108,5.847953216,-0.572
9350132.01,132.01,59,British Columbia / Colombie-Britannique,935,59935,Victoria,B,0.438286234,0.638802687,0.55424779,0.235092624,2.693224416,2385.685837,975.2994825,55.29735384,10.98901099,-0.4116
9350125.01,125.01,59,British Columbia / Colombie-Britannique,935,59935,Victoria,B,0.482050669,0.744772452,0.673701188,0.063585871,36.15571852,9925.55413,6015.487351,123.848269,30.15873016,0.4071
9350125.02,125.02,59,British Columbia / Colombie-Britannique,935,59935,Victoria,B,0.286024776,0.332807135,0.277210101,0.088640496,6.129213277,6409.316571,3497.272849,108.5846812,18.18181818,0.1266
9350014.01,14.01,59,British Columbia / Colombie-Britannique,935,59935,Victoria,B,0.1233797,0.249279122,0.176375273,0.048309665,59.52191856,11032.98896,6278.936809,142.5985649,53.22580645,0.4796
5750110,110,35,Ontario,575,35575,North Bay,K,0.152480633,0.879244218,0.895960746,22.0929403,0,22.34876813,10.35398625,1.15421486,7.843137255,-1.426
3100102,102,13,New Brunswick / Nouveau-Brunswick,310,13310,Saint John,B,0.032540559,0.443569283,0.165076052,118.7949225,0,2.866284121,1.409992923,0.286207519,14.70588235,-1.558
3050110,110,13,New Brunswick / Nouveau-Brunswick,305,13305,Moncton,B,0.012349864,0.143151271,0.067692543,103.3640562,0,4.314846149,1.959094944,0.483727147,9,-1.536
4620690,690,24,Quebec / Québec,462,24462,Montréal,B,0.164450524,1.266857878,1.349691901,3.265946551,0,282.5750469,140.2732693,6.659631338,10.91954023,-1.042
4620691,691,24,Quebec / Québec,462,24462,Montréal,B,0.36018964,0.35875451,0.296620839,0.12173387,0,5726.517295,2770.159386,130.5215131,13.98601399,0.02149
4622007,2007,24,Quebec / Québec,462,24462,Montréal,B,0.559287093,0.209536331,0.466592996,0.058211635,20.41674609,7724.687169,3235.321164,177.5131966,64.51612903,0.1721
4622008,2008,24,Quebec / Québec,462,24462,Montréal,B,0.405469018,0.238610502,0.333593181,0.039982321,68.67297078,12155.37246,5527.443031,240.1061226,68.75,0.4714
4622009,2009,24,Quebec / Québec,462,24462,Montréal,B,0.649528538,0.289821656,0.301754259,0.075065009,7.959708572,7127.155566,4029.840297,153.2005402,20,0.1742
5370002.04,2.04,35,Ontario,537,35537,Hamilton,B,0.233946193,0.277254481,0.319707286,0.044458086,59.92690864,11568.94906,5860.701132,172.4470696,17.39130435,0.4611
7050100.09,100.09,47,Saskatchewan,705,47705,Regina,B,0.40115849,0.400156517,0.354850632,0.250081901,5.912181969,3264.385114,1857.573266,45.43965916,29.6,-0.2119
7050100.08,100.08,47,Saskatchewan,705,47705,Regina,B,0.234027261,0.434658272,0.375233937,0.093836261,17.73714117,6659.354097,3587.809906,100.6481327,23.52941176,0.1364
5370084.05,84.05,35,Ontario,537,35537,Hamilton,B,0.266966405,0.248260166,0.209545806,0.074698968,10.47504171,8037.594262,3748.378404,96.38687323,22.22222222,0.1981
5050122.03,122.03,35,Ontario,505,35505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,0.831853116,0.853000436,0.911097437,0.163297675,3.435172635,4910.25567,2444.41121,82.6711098,29.62962963,-0.05836
4620692,692,24,Quebec / Québec,462,24462,Montréal,B,0.19725491,1.168722536,1.111031825,2.150228121,0.174077666,359.8842959,192.421444,6.859737279,13.55932203,-0.9573
4620580.03,580.03,24,Quebec / Québec,462,24462,Montréal,B,0.244409622,0.28605773,0.26333885,0.047694411,51.53662701,9036.698156,4775.774999,139.7787804,25,0.3268
7250110,110,47,Saskatchewan,725,47725,Saskatoon,B,0.017539176,0.880302395,1.038226214,74.67115413,0,3.656030273,1.718646709,0.718706806,40.37267081,-1.555
5350593,593,35,Ontario,535,35535,Toronto,B,0.121352101,2.29641623,2.198373469,8.70944151,0,76.03596264,42.39431068,1.633947391,29.72972973,-1.277
5220201,201,35,Ontario,522,35522,Belleville,B,0.35752852,0.539862156,0.471740637,2.142387157,0,450.1520638,214.7137592,7.188243242,11.68831169,-0.9323
5220202,202,35,Ontario,522,35522,Belleville,B,0.005288448,0.363901076,0.308025642,7.399414402,0,79.62792296,41.08433228,1.243341635,17.39130435,-1.247
5220300,300,35,Ontario,522,35522,Belleville,B,0.396725333,0.785235193,1.195252918,0.853012887,0,640.2515901,278.0061835,19.59441173,11.11111111,-0.8516
5220407,407,35,Ontario,522,35522,Belleville,B,0.256597574,NA,NA,0.384155848,0,0,NA,2.603110182,0,-1.511
5220500,500,35,Ontario,522,35522,Belleville,B,0.204790907,0.950517803,1.020609764,4.238350606,0,178.6072155,93.19663159,4.718816789,15.83333333,-1.12
5220501,501,35,Ontario,522,35522,Belleville,B,0.035220076,0.679480197,0.733743244,9.622949903,0,68.33663343,35.02044627,2.036797468,16.32653061,-1.281
4620513.01,513.01,24,Quebec / Québec,462,24462,Montréal,B,0.333841786,0.367996162,0.364271545,0.053976686,47.38728449,12109.39485,5940.064599,176.0019141,15.78947368,0.4737
6020100.08,100.08,46,Manitoba,602,46602,Winnipeg,B,0.435887755,0.466072765,0.461824173,0.147246634,10.10473643,5043.691987,2753.317047,51.5008944,30.76923077,-0.01628
6020110.04,110.04,46,Manitoba,602,46602,Winnipeg,B,0.45116522,0.613450945,0.588461962,0.279567343,1.731718462,2307.647417,1223.829841,30.14862657,15.25423729,-0.3851
6020500.06,500.06,46,Manitoba,602,46602,Winnipeg,B,0.597621953,0.608256819,0.567967981,0.904171762,1.330151181,3233.424832,1630.537223,52.77126284,21.85628743,-0.2679
6020500.07,500.07,46,Manitoba,602,46602,Winnipeg,B,0.377760077,0.256102683,0.232578132,0.078243888,7.872887739,7006.937072,4089.776312,102.2444078,9.375,0.1849
6020521.01,521.01,46,Manitoba,602,46602,Winnipeg,B,0.420607096,0.573492118,0.520970679,0.165771542,0,2879.716232,1655.139337,43.7348891,20.68965517,-0.2708
6020521.02,521.02,46,Manitoba,602,46602,Winnipeg,B,0.275662079,0.403481468,0.502255801,0.213529941,0,2999.111021,1433.054298,36.52883505,25.64102564,-0.294
4620515.02,515.02,24,Quebec / Québec,462,24462,Montréal,B,0.271376901,0.288646494,0.283885888,0.046365221,54.29385801,12269.43368,6483.847066,132.103329,18.36734694,0.5038
4620515.03,515.03,24,Quebec / Québec,462,24462,Montréal,B,0.325084513,0.200821214,0.182702173,0.064107719,11.09893882,8652.104164,4744.618419,184.5851549,16.90140845,0.308
4620515.04,515.04,24,Quebec / Québec,462,24462,Montréal,B,0.187249563,0.237442254,0.163318671,0.047452165,65.87240599,11003.56245,5569.518614,162.5697325,16.66666667,0.4351
4620520.03,520.03,24,Quebec / Québec,462,24462,Montréal,B,0.424579599,0.676773839,0.734685607,0.098434723,19.99232836,6188.534401,2852.990552,67.72677867,15,0.04452
4620693,693,24,Quebec / Québec,462,24462,Montréal,B,0.547960153,0.397170364,0.501246595,0.081316117,14.20054436,5867.113794,2610.463168,166.5777354,24.16107383,0.03079
4622015,2015,24,Quebec / Québec,462,24462,Montréal,B,0.617732633,0.557203188,0.642123546,0.050613904,25.89511612,9161.514277,3832.938904,519.6200679,35.74144487,0.2878
5220001,1,35,Ontario,522,35522,Belleville,B,0.274823609,NA,NA,1.652650691,0,680.7246116,353.976798,15.12721359,24,-0.8114
6020595.02,595.02,46,Manitoba,602,46602,Winnipeg,B,0.000677122,1.157363758,1.115955518,11.55693099,0,52.92639259,28.41007995,1.701720525,50,-1.318
4620682.04,682.04,24,Quebec / Québec,462,24462,Montréal,B,0.307149373,0.399796661,0.264850427,0.065428626,41.42345246,7427.941427,3875.542632,172.4889397,21.51898734,0.2057
4620694,694,24,Quebec / Québec,462,24462,Montréal,B,0.254398478,0.951661026,0.937370667,1.475371697,0.340314372,594.5770982,316.3044728,13.10404244,17.81609195,-0.849
5050182,182,35,Ontario,505,35505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,0.003817941,0.498742693,0.556409684,9.704237969,0,58.22198526,34.59460565,1.530995314,26.92307692,-1.281
5050183,183,35,Ontario,505,35505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,0.309212801,0.901606164,0.865833195,0.842340557,0,816.3265967,426.6386049,15.58158383,13.33333333,-0.7591
4620708.02,708.02,24,Quebec / Québec,462,24462,Montréal,B,0.419963247,0.367698909,0.375758888,0.087892923,20.08910108,6805.358555,3437.624395,159.2847238,24.48979592,0.1418
5050170.08,170.08,35,Ontario,505,35505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,0.212210017,0.330939458,0.265023347,0.058464919,39.96310945,9075.527789,5439.159135,106.0464989,9.677419355,0.3546
5050170.09,170.09,35,Ontario,505,35505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,0.335476902,0.471295577,0.386555444,0.056151794,37.05333738,9484.212631,5045.846486,140.4921963,8.450704225,0.3447
4620677.05,677.05,24,Quebec / Québec,462,24462,Montréal,B,0.518334235,0.394528108,0.357587537,0.08293371,17.94720676,5864.925108,3068.715954,116.9608831,4.12371134,0.06644
4620702.01,702.01,24,Quebec / Québec,462,24462,Montréal,B,0.600071266,0.524283274,0.487862916,0.201073976,0,3163.014996,1610.103938,120.6023799,29.89690722,-0.2381
4620702.02,702.02,24,Quebec / Québec,462,24462,Montréal,B,0.441869991,0.2313512,0.305261056,0.140238296,0,4413.267349,2369.343737,164.6548042,31.88976378,-0.07006
4620687.04,687.04,24,Quebec / Québec,462,24462,Montréal,B,0.242781148,0.418950134,0.324772641,0.062745886,29.69396446,7184.824552,3426.519473,156.4753079,14.81481481,0.162
9330039.01,39.01,59,British Columbia / Colombie-Britannique,933,59933,Vancouver,B,0.356396308,0.486327686,0.378628588,0.027518524,100,21425.56793,15444.14242,203.4992883,76.78571429,1.057
9330039.02,39.02,59,British Columbia / Colombie-Britannique,933,59933,Vancouver,B,0.61640652,0.450459,0.417610229,0.025830048,47.02667696,24923.60008,14969.64589,172.0648952,57.5,1.072
9330035.01,35.01,59,British Columbia / Colombie-Britannique,933,59933,Vancouver,B,0.300942016,0.245756279,0.184181153,0.039689243,59.60898423,15470.18664,7882.668389,201.5659497,51.78571429,0.6687
9330035.02,35.02,59,British Columbia / Colombie-Britannique,933,59933,Vancouver,B,0.51984379,0.856000591,0.83025442,0.049610542,41.33714604,11761.61316,6013.506872,173.0143038,44.66019417,0.474
5680009,9,35,Ontario,568,35568,Barrie,B,0.44335456,0.308608362,0.265219478,0.061598877,48.35054669,8225.258152,4606.415133,86.58166476,9.375,0.2711
5680010,10,35,Ontario,568,35568,Barrie,B,0.360264651,0.401568487,0.356286211,0.058204705,22.93238611,8996.265844,4520.682645,90.19889364,14.28571429,0.2871
5680013,13,35,Ontario,568,35568,Barrie,B,0.472422786,0.408890912,0.42905578,0.085636575,18.84164152,5484.972817,2635.722947,75.90214816,31.86813187,0.007972
5680014,14,35,Ontario,568,35568,Barrie,B,0.381746447,0.363137417,0.378159004,0.142840996,0,3457.690818,1753.698218,64.40727987,27.17391304,-0.2066
5680016,16,35,Ontario,568,35568,Barrie,B,0.659846923,0.446556373,0.439339379,0.119752664,12.12983685,4343.95345,2346.503113,64.29919563,18.18181818,-0.08237
4620682.05,682.05,24,Quebec / Québec,462,24462,Montréal,B,0.121311681,0.244077299,0.186902439,0.043675874,62.81233383,9802.731405,5527.733091,163.5423991,2,0.3946
4620682.06,682.06,24,Quebec / Québec,462,24462,Montréal,B,0.331034705,0.377344376,0.242062071,0.135163673,17.15591906,7135.053232,3943.367246,133.171877,10,0.1779
5350591.01,591.01,35,Ontario,535,35535,Toronto,B,0.336743167,0.696801467,0.639898264,0.181627233,3.089243498,4280.352439,2469.736615,64.4963065,24.3902439,-0.08817
9350154.01,154.01,59,British Columbia / Colombie-Britannique,935,59935,Victoria,B,0.588121481,0.434737267,0.442517073,0.285282534,0,2709.886659,1453.237699,65.14010187,10.31390135,-0.3144
5050190.01,190.01,35,Ontario,505,35505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,0.053303951,1.892539521,1.835947583,6.434506688,0,84.10383156,45.91131551,2.629054174,23.6453202,-1.261
4620685.03,685.03,24,Quebec / Québec,462,24462,Montréal,B,0.638146795,0.790031489,0.724524643,0.51030479,3.037179673,1920.747534,1120.245543,28.41439134,13.79310345,-0.4392
4620685.04,685.04,24,Quebec / Québec,462,24462,Montréal,B,0.132422968,0.182591434,0.176763072,0.059764743,24.16207084,8658.951263,5033.625453,122.7033351,15.90909091,0.3171
9350014.02,14.02,59,British Columbia / Colombie-Britannique,935,59935,Victoria,B,0.35808584,0.39332077,0.371907796,0.055575414,25.1451396,10368.79365,5184.396825,148.4469373,27.27272727,0.3794
9380004,4,59,British Columbia / Colombie-Britannique,938,59938,Nanaimo,K,0.603311196,0.562648399,0.455582038,0.328585499,0,1920.961216,894.7442926,48.08489736,8.860759494,-0.4759
9380005,5,59,British Columbia / Colombie-Britannique,938,59938,Nanaimo,K,0.338186002,0.538877111,0.437551448,0.212403774,0,3091.909914,1275.871871,92.9048152,16.89189189,-0.3074
9380006,6,59,British Columbia / Colombie-Britannique,938,59938,Nanaimo,K,0.619209956,0.382858814,0.369094089,0.208585065,0,2725.906254,1346.373161,61.92517505,20,-0.3167
9380007,7,59,British Columbia / Colombie-Britannique,938,59938,Nanaimo,K,0.611144292,1.049170428,1.032759622,0.596482203,0,983.6840013,453.7017177,26.61437328,11.02362205,-0.714
5370205.02,205.02,35,Ontario,537,35537,Hamilton,B,0.78259413,0.795777476,0.741489246,0.081610132,21.38175988,11040.29584,4911.563355,51.05575213,44,0.3476
5370223.05,223.05,35,Ontario,537,35537,Hamilton,B,0.285542386,0.37611567,0.383642039,0.057066712,34.95127617,7903.031171,4781.371409,77.6034103,12.90322581,0.267
5370223.06,223.06,35,Ontario,537,35537,Hamilton,B,0.412892749,0.374530696,0.378016269,0.083631599,13.10232311,6754.11146,3749.437191,92.24127942,14.81481481,0.1575
5370303.01,303.01,35,Ontario,537,35537,Hamilton,B,0.35850451,0.511734493,0.423715556,0.149666016,5.344536032,5142.115906,2652.572784,133.6308707,19,-0.01225
5370303.02,303.02,35,Ontario,537,35537,Hamilton,B,0.50382792,0.619529162,0.632836535,0.213139734,1.731181532,3301.042555,1595.197634,55.12815354,19.14893617,-0.2563
5390003.01,3.01,35,Ontario,539,35539,St. Catharines - Niagara,B,0.338788463,0.328760969,0.316420209,0.097202918,15.33201584,6123.78733,2732.685442,102.8775696,27.5,0.04447
5390003.02,3.02,35,Ontario,539,35539,St. Catharines - Niagara,B,0.443767777,0.495844768,0.475128084,0.146293816,2.751659716,5169.5468,2522.942662,65.86993158,14.1509434,-0.04396
5390004.01,4.01,35,Ontario,539,35539,St. Catharines - Niagara,B,0.281109302,0.353192121,0.181109726,0.096512555,5.873961959,6270.09468,3012.191377,105.0936549,15.49295775,0.06951
5390102.02,102.02,35,Ontario,539,35539,St. Catharines - Niagara,B,0.352207546,1.111208418,1.252191309,1.933439324,0,305.6728974,147.8367228,16.2060081,20.21276596,-1.009
5390102.03,102.03,35,Ontario,539,35539,St. Catharines - Niagara,B,0.263577056,0.722793736,0.680080501,6.835926831,0,60.46485627,35.35243613,3.705910546,19.73684211,-1.255
5390220.01,220.01,35,Ontario,539,35539,St. Catharines - Niagara,B,0.418631857,0.631491817,0.55540194,0.277448753,0,2129.402254,991.1740349,37.84482679,9.523809524,-0.4473
4080003.02,3.02,24,Quebec / Québec,408,24408,Saguenay,B,0.358946921,0.44832012,0.419558334,0.113918867,5.056622373,4332.030457,2179.914009,99.48600847,16.17647059,-0.103
5590018.04,18.04,35,Ontario,559,35559,Windsor,B,0.61135025,0.373204773,0.449145429,0.138684832,0,3948.315184,1555.428105,51.50424189,18,-0.2154
5590019.04,19.04,35,Ontario,559,35559,Windsor,B,0.546303902,0.462323939,0.419350984,0.144781061,0,5142.247161,2417.443259,65.61631704,14.03508772,-0.05402
5590019.05,19.05,35,Ontario,559,35559,Windsor,B,0.339972732,0.398598345,0.400964842,0.107101771,15.46358947,4769.829081,2127.48249,54.68763768,4.87804878,-0.09469
